Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,63199865-d492-464c-a029-d15cc97eaf1c,Annotation,,Follicle,Root object (Image),Polygon,4043.9,3583.2,44407.3,1900.6
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,711a7131-26f8-4111-86ef-3230734cc54a,Annotation,,Follicle,Root object (Image),Polygon,5997.4,6653.3,15455.6,780.73
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,c614cf6e-c722-4631-83ad-0ce6db746f00,Annotation,,Follicle,Root object (Image),Polygon,10341.8,7689.1,43288.1,1395.9
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,424269a1-8b9c-4d2a-8b15-929466f4e74d,Annotation,,Follicle,Root object (Image),Polygon,2738.3,9997.8,23198.8,962.14
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,3f3deea5-02e7-42f8-99d3-b02e1cd2c3d7,Annotation,,Follicle,Root object (Image),Polygon,14771.9,8018.9,56426.6,1703.5
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,7a2e3a05-2af1-4262-ad3a-709c52a8222b,Annotation,,Follicle,Root object (Image),Polygon,10296.3,10158.8,109510.4,2681.3
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,846b4e95-da17-4471-a7e7-bb4fcc573a01,Annotation,,Follicle,Root object (Image),Polygon,8188.1,11445.9,340658.9,7208.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,a43584fc-d150-4392-96a8-cde7bc60b5ba,Annotation,,Follicle,Root object (Image),Polygon,12914.9,11578.3,139239.6,3903.7
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,b078045c-a8a2-4f2d-a048-ed70e75526f8,Annotation,,Follicle,Root object (Image),Polygon,4547,8569.8,10557.6,962.13
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,c09fa549-0ca6-40d9-bd79-67bd176b8195,Annotation,,Follicle,Root object (Image),Polygon,3633.5,9131.4,13434,1214.5
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,0cd85e47-b648-4661-872a-8db88d002368,Annotation,,Follicle,Root object (Image),Polygon,9283.3,9337.8,51310.9,1640.4
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,af0802fd-532d-43a5-85f1-601277520dda,Annotation,,Follicle,Root object (Image),Polygon,3361.9,7365.7,40691.3,1537.9
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,f98838a4-2cf6-44f8-aa6b-480628910454,Annotation,,Follicle,Root object (Image),Polygon,6289.9,3976,17679.1,1175.1
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,9b232b2b-79c5-4a1d-8905-9ea99c3269c5,Annotation,,Follicle,Root object (Image),Polygon,5864.4,10196.2,70576.1,2011
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,5a91df63-8261-4c2f-8bd1-67966d5f6d3e,Annotation,,Follicle,Root object (Image),Polygon,8999.6,4400.7,139892.8,2886.4
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,46ddefa2-d6c2-4928-91da-37f858bd9c25,Annotation,,Follicle,Root object (Image),Polygon,11941.9,10758.6,145241.6,3872.1
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,f2fc33cf-bfbc-40d1-9ab8-9e58292d2fa9,Annotation,,Follicle,Root object (Image),Polygon,9107,11928.2,33368.1,1758.7
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,5f550de7-99cf-4ae4-8399-42d589e972ef,Annotation,,Follicle,Root object (Image),Polygon,2626.5,8186.2,87369,2003.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,80083d25-0f0e-46cf-be9a-ec6eae02519a,Annotation,,Follicle,Root object (Image),Polygon,10120.5,10624.3,36726.5,1317.1
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,d893b642-936c-49f9-8f3c-46cd64a3a49c,Annotation,,Follicle,Root object (Image),Polygon,7572.1,2725.5,133548.8,3036.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,e53871fb-7a44-4e00-871a-b0674b2437ee,Annotation,,Follicle,Root object (Image),Polygon,11411.2,2784.2,59474,2137.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,c8f5e581-c808-4197-a4cd-74326a150f97,Annotation,,Follicle,Root object (Image),Polygon,10960.6,7971.5,28718.8,1056.8
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,c9f256d0-65c9-4c8f-8a02-895ad785e1a9,Annotation,,Follicle,Root object (Image),Polygon,11671.5,7427,28081.4,922.72
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,1bd9cdeb-d9ae-4bf1-837e-e10aa0f20e61,Annotation,,Follicle,Root object (Image),Polygon,14902.2,10123.3,119539.5,2436.9
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,63f81322-ed0a-43b7-b68f-3dec3d319bba,Annotation,,Follicle,Root object (Image),Polygon,12643.7,7175.4,20664.6,1498.4
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,5620fec5-718e-40c0-898e-dfd62717945a,Annotation,,Follicle,Root object (Image),Polygon,7751.5,12174.3,15440,1033.1
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,1ad172d2-e02a-4aa4-b33e-0ca4726760c5,Annotation,,Follicle,Root object (Image),Polygon,12770.7,9991.4,72364.6,2208.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,a6852d28-3b52-4db4-bd09-a1b6f23b10e1,Annotation,,Follicle,Root object (Image),Polygon,5785.3,8027.9,27925.7,1238.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,62ce4f48-754c-4cc0-b69b-0cda2a6be006,Annotation,,Follicle,Root object (Image),Polygon,15365.4,10980.2,53690.3,1774.4
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,7c5eca7b-0f8e-4638-8194-61d51d40cc6a,Annotation,,Follicle,Root object (Image),Polygon,12482.9,9198.2,117518,3170.3
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,5dbfd7b5-59aa-436c-b877-21584b6ae0f2,Annotation,,Follicle,Root object (Image),Polygon,7431.1,3276.8,29216,1679.8
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,be564f69-5e93-4c9f-bb97-2d12c499e3f1,Annotation,,Follicle,Root object (Image),Polygon,8521.5,4010.4,110629.7,3241.3
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,e81d4b33-7b13-4db4-b0ad-c340beb4c75c,Annotation,,Follicle,Root object (Image),Polygon,10440.2,9058.3,89763.3,2066.2
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,19683ef4-a363-464e-bf56-64b2ebc0ca43,Annotation,,Follicle,Root object (Image),Polygon,13641.5,7487.5,17072.7,828.07
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,3a000f4c-c359-4eac-8ce4-dfc8902165f6,Annotation,,Follicle,Root object (Image),Polygon,14411.1,8698.4,31190.7,1033.1
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,b59ff0c5-cd0a-4940-9371-70a289c1d517,Annotation,,Follicle,Root object (Image),Polygon,2262.2,10031.6,54996.4,1687.7
HDL137_Spleen_HxE_1_179933_normalized.ome.tif - normalized,cb97194f-4239-42c9-8b82-eaf61d915f6a,Annotation,,Tissue,Root object (Image),Geometry,9013.2,7816.7,138559178.1,224826
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,854eaf02-1e76-4ccf-b194-f8f554ea9b7a,Annotation,,Follicle,Root object (Image),Polygon,4409,6946.7,13294.4,1182.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,d5abe4c4-95bc-49f6-b11c-dcf28f203102,Annotation,,Follicle,Root object (Image),Polygon,2877.9,1852.7,33647.8,1537.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,2c6f8295-569f-42fa-9b85-760ba356d058,Annotation,,Follicle,Root object (Image),Polygon,7489.9,8583.3,30584.5,1143.5
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,d03e8a33-39cb-4e83-a60c-99b70c80a326,Annotation,,Follicle,Root object (Image),Polygon,2134.5,4289.2,23945.3,804.41
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,a455f632-9417-44c8-a154-41f098d8cf47,Annotation,,Follicle,Root object (Image),Polygon,7305.3,5071.3,41313,2168.8
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,e1a1dff3-989d-463e-9db4-8a7401c9f79c,Annotation,,Follicle,Root object (Image),Polygon,9186.7,7875.1,83310.6,2294.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,931a1890-2511-4b49-9590-35ce789c291b,Annotation,,Follicle,Root object (Image),Polygon,5116.3,3880.8,11490.8,1159.3
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,8c8ba0cc-a721-4387-9992-9457faeba8ef,Annotation,,Follicle,Root object (Image),Polygon,2682.6,3340.8,159531.2,4298.1
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,78e0eb03-c90c-42ec-a05d-364b36ad8981,Annotation,,Follicle,Root object (Image),Polygon,2975,2086.5,56674.9,2752.4
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,59c1f659-ad36-402c-9f3b-c80595cdaf21,Annotation,,Follicle,Root object (Image),Polygon,3318.2,5859.1,69208.1,1821.8
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,c5ebca4f-e931-4bee-b7ea-de7143c04242,Annotation,,Follicle,Root object (Image),Polygon,7508,5595.7,14569.3,717.66
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,ec5b1d3e-dc79-482e-897c-691626118a65,Annotation,,Follicle,Root object (Image),Polygon,9199.7,8308,39354.1,1198.8
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,ae2eaa6f-c68f-4802-be88-93fb0f37ff5b,Annotation,,Follicle,Root object (Image),Polygon,8394.7,8747,14896,1238.2
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,a6bdd084-0d01-452f-bb16-7bbbeb62d37b,Annotation,,Follicle,Root object (Image),Polygon,4621.8,4447.4,25127.1,1041
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,df01cacb-427f-485a-8d4b-e0a93c564027,Annotation,,Follicle,Root object (Image),Polygon,2384,5262.4,226951,4984.2
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,d6c33f28-1ad5-40e8-962f-d11d3b8cf817,Annotation,,Follicle,Root object (Image),Polygon,9014.4,6793.6,24847.1,1506.3
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,7c16a284-dd24-4a09-bb55-7d6a868a5627,Annotation,,Follicle,Root object (Image),Polygon,8502.7,6593.9,11086.1,1293.4
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,06211c37-f852-4e90-8c52-ab58faff52a1,Annotation,,Follicle,Root object (Image),Polygon,4180.9,2427.2,34145,1947.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,a41e263b-044b-4062-aac6-8af1e28fac88,Annotation,,Follicle,Root object (Image),Polygon,8709.2,3460.8,38701,1529.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,ca71c18e-4c5d-4ae3-914c-d8c6dfd6018b,Annotation,,Follicle,Root object (Image),Polygon,2126.9,8488.3,41002.3,1451.1
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,d7d8ac08-491d-422a-bbbd-a0b6a90d807b,Annotation,,Follicle,Root object (Image),Polygon,7939.5,6109.3,82999.6,1916.4
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,56cb9cd7-c4cd-4b90-981c-eb190c635e81,Annotation,,Follicle,Root object (Image),Polygon,3797.4,6891.7,54544.9,1813.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,66387b01-241e-4d04-a5b0-720a54230634,Annotation,,Follicle,Root object (Image),Polygon,2704.7,7515.8,116196.7,2074.1
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,e44c5dac-3a3c-4009-9018-997fd2e31c14,Annotation,,Follicle,Root object (Image),Polygon,2159.2,7288.6,22172.4,1112
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,c8f1379f-a9ea-45a6-8696-e543881eb617,Annotation,,Follicle,Root object (Image),Polygon,4799.9,5978.5,11288.5,851.72
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,3d33ea23-f5b5-4493-a1d2-ce6bbe36e93a,Annotation,,Follicle,Root object (Image),Polygon,5277.6,8664.9,46910.8,1348.6
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,1aef7c9c-6a8e-419b-b5d5-46d7ae42dc7f,Annotation,,Follicle,Root object (Image),Polygon,3522.2,3690.7,50176.2,1908.6
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,4dea2f48-84aa-4181-a403-11219510af61,Annotation,,Follicle,Root object (Image),Polygon,3007.9,5319.5,91940.2,1995.2
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,60b2af26-b914-400a-93c7-b2b93f7cdcb1,Annotation,,Follicle,Root object (Image),Polygon,6082.9,5926.1,39074.3,1892.7
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,36be1ed2-d84e-40e2-9f73-588d65597359,Annotation,,Follicle,Root object (Image),Polygon,4107,4861.5,17352.6,828.06
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,256cb85e-9269-49e3-b1ad-5debaf5fdd78,Annotation,,Follicle,Root object (Image),Polygon,8203.7,4915.8,68072.8,3217.6
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,97341669-4c89-4de9-bbd3-c2a888e4c61f,Annotation,,Follicle,Root object (Image),Polygon,4588.2,7689.6,15144.3,985.81
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,8f2ca69f-848c-4dd3-8199-b46cc78d5856,Annotation,,Follicle,Root object (Image),Polygon,1926.6,7681.1,34580.6,1608.8
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,4afb7c35-0104-4cf1-ac99-469b7eff3612,Annotation,,Follicle,Root object (Image),Polygon,7045.3,5692.8,41655.3,2421.1
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,6ff8866e-874f-44dd-b009-9e7e2a0a61bd,Annotation,,Follicle,Root object (Image),Polygon,9591.8,5913.6,53861.4,1719.3
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,af070401-b299-4ef4-a463-e74a1c22bdb5,Annotation,,Follicle,Root object (Image),Polygon,3455.5,7590.9,150092.8,3548.9
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,51c0ff64-1373-4028-a6ae-1e2b98053423,Annotation,,Follicle,Root object (Image),Polygon,9619.8,7826.1,14335.9,1135.7
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,734f8d2e-7672-4c0a-a7a6-f4bd346291d2,Annotation,,Follicle,Root object (Image),Polygon,2719.5,6149,86218.5,2468.5
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,a12b8337-7fcc-4e53-a0ab-f40d355259d7,Annotation,,Follicle,Root object (Image),Polygon,8406.9,6880.5,45355.6,1703.5
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,64646c76-927e-4268-9554-c55b8bd5dcae,Annotation,,Follicle,Root object (Image),Polygon,8856.9,8883.4,54871.6,1884.8
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,24612e90-d567-4346-9a91-2ba5ed0b871f,Annotation,,Follicle,Root object (Image),Polygon,9401,7282.1,23416.4,1821.7
HDL137_Spleen_HxE_2_179938_normalized.ome.tif - normalized,24960d63-7b58-4676-b3d9-b97ba3856504,Annotation,,Tissue,Root object (Image),Geometry,5961.7,5586.5,58453930.6,119857.6
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,83d665ff-017e-4888-a32b-827f27d46b70,Annotation,,Follicle,Root object (Image),Polygon,8214.1,1924.3,51171.6,1324.9
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,cff9a03c-3b71-4b43-bd88-47aec9df45ae,Annotation,,Follicle,Root object (Image),Polygon,5867,2001,17228.1,812.28
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,a78b2cae-bc50-4145-a654-7b1a5ebfbc42,Annotation,,Follicle,Root object (Image),Polygon,15249.4,5499.9,59940.5,2058.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,75b8c983-8602-41eb-b801-3562be7dd99c,Annotation,,Follicle,Root object (Image),Polygon,15796,5746.9,14491.6,678.24
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,6fac8e90-6100-48ea-9a58-b4c93489e0b6,Annotation,,Follicle,Root object (Image),Polygon,6458.7,3493.4,42572.6,1261.8
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,57d7f5b5-32f3-4c9e-9e6d-5ddd9d44147e,Annotation,,Follicle,Root object (Image),Polygon,6046.5,1394.8,38530.1,1411.7
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,d2f9cd0d-d090-45a7-a8fc-93ae735c2476,Annotation,,Follicle,Root object (Image),Polygon,9943.3,3801.8,54156.5,1364.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,e9a5cdf0-409a-4dde-8ecc-7da9e22f7910,Annotation,,Follicle,Root object (Image),Polygon,7561.2,3689,16590.7,1017.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,c1026671-dee0-48af-98c7-b6b532539b40,Annotation,,Follicle,Root object (Image),Polygon,5328.5,2231.5,31766.3,1206.6
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,0971689b-4183-4402-a8c8-b5e487511736,Annotation,,Follicle,Root object (Image),Polygon,11913.2,2799.1,36291,1151.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,40a714cc-968f-4abc-8596-24fcd797abce,Annotation,,Follicle,Root object (Image),Polygon,7414.2,2795.5,20369,1080.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,e3c332b1-2df7-43b2-9a1d-d70cf00efd5a,Annotation,,Follicle,Root object (Image),Polygon,14949.2,3063.7,31113.2,1064.6
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,453786f9-2f55-4a84-92e8-ca81276e41c8,Annotation,,Follicle,Root object (Image),Polygon,7204.2,3876.5,216300.4,5512.6
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,4c8bc0b0-5753-4eb3-8cee-cca602e64a5c,Annotation,,Follicle,Root object (Image),Polygon,5736.2,3965.5,130050.1,2807.5
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,ddcb7ecc-3af5-4508-a887-dd69f21ed5ec,Annotation,,Follicle,Root object (Image),Polygon,8836.5,3245.9,46148.8,1537.8
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,c2d46576-c012-4aae-be15-93fcb5bb150c,Annotation,,Follicle,Root object (Image),Polygon,15659.5,4297.5,12672.4,812.29
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,a394bc14-b8d5-473a-9d9c-40a6b7c9d174,Annotation,,Follicle,Root object (Image),Polygon,4598.5,3426.2,101969.1,2105.7
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,ae689f84-7f88-416c-b509-d69c56a0280f,Annotation,,Follicle,Root object (Image),Polygon,12634.9,2111,133517.9,2831.3
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,29e7d7e8-4c7c-4a0b-b8f3-616601d834d4,Annotation,,Follicle,Root object (Image),Polygon,8496.9,4365.8,22063.9,938.47
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,2c3139ed-00c1-4376-b0a0-8867aa87960e,Annotation,,Follicle,Root object (Image),Polygon,8204.7,2815.8,116740.6,2287.1
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,38c21218-614c-4e79-be50-4eeeb91dd7e9,Annotation,,Follicle,Root object (Image),Polygon,14020.9,6258.9,35762,1056.8
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,92d7b2bc-4752-434b-9feb-040de766d2dc,Annotation,,Follicle,Root object (Image),Polygon,5381.4,1623.9,55058.3,1648.3
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,39c15463-265e-43ae-9590-2fe72e16accb,Annotation,,Follicle,Root object (Image),Polygon,14747.4,3739,129443.9,2720.9
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,270aad6d-a367-435f-a07f-27b3bf355cfd,Annotation,,Follicle,Root object (Image),Polygon,11399.9,3864.2,11475.1,559.96
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,db97eed6-3f19-46a5-9dcc-abe2e18fbb50,Annotation,,Follicle,Root object (Image),Polygon,14019.9,2920.1,29014,1238.2
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,fd2efebc-1cdd-4d80-bf33-3d59ce32ba7f,Annotation,,Follicle,Root object (Image),Polygon,6159.4,3288.4,63159.3,1561.5
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,86693912-945d-478c-b9ed-dc532cbf492d,Annotation,,Follicle,Root object (Image),Polygon,10745.8,3732,61977.4,1719.2
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,1c9081b7-5ecf-475e-84b3-c2aacfeebadc,Annotation,,Follicle,Root object (Image),Polygon,13463.8,2401.1,45713.3,1293.4
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,af4c59ab-5995-40e1-85e2-c30e74ce0c18,Annotation,,Follicle,Root object (Image),Polygon,13480.8,3390.9,145195.4,2500.1
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,ce8e4c28-a68b-4a40-b8d9-9bccaee94a26,Annotation,,Follicle,Root object (Image),Polygon,14886.6,5287,14196,922.72
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,04c9eab1-c82f-4f5a-9226-3de66ad7db5e,Annotation,,Follicle,Root object (Image),Polygon,13970.9,4140.9,261219.9,4566.2
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,5005069b-0dc1-49bb-8042-892d80ed302c,Annotation,,Follicle,Root object (Image),Polygon,10541.2,5971,61915.2,2160.9
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,9db36de8-3f2a-4f04-a650-c606b4ad69af,Annotation,,Follicle,Root object (Image),Polygon,9993.5,1912.9,116056.6,3541
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,ccb7f3ed-7d60-46c0-bd95-f9a31fadaea8,Annotation,,Follicle,Root object (Image),Polygon,12896.8,3547.7,58898.7,1813.9
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,f3127362-80ee-4286-96ba-9fb851fe8d76,Annotation,,Follicle,Root object (Image),Polygon,11864,5760.3,14507.1,1135.6
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,20c7a247-b669-4d98-b9d6-fb331a3e0e39,Annotation,,Follicle,Root object (Image),Polygon,3534.9,2407.1,110458.8,1884.8
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,968e79af-a77c-47b9-b5ff-0aa8efe38219,Annotation,,Follicle,Root object (Image),Polygon,12232.9,3958.4,109401.3,2145.1
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,b04d9f50-ae6f-4dde-bb4f-d8cc5c8436d5,Annotation,,Follicle,Root object (Image),Polygon,11126.1,4479.8,49305.2,1782.3
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,024f89b8-3808-4c52-b965-9c7237798157,Annotation,,Follicle,Root object (Image),Polygon,8878.7,4522.1,49725.3,1332.8
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,2b59b58b-5fa4-4be3-bdee-8a402d6d5322,Annotation,,Follicle,Root object (Image),Polygon,12718.3,5087.9,118420.2,1963.7
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,9b5a65d6-ade8-4b43-8035-b789c02ff70b,Annotation,,Follicle,Root object (Image),Polygon,13418.6,5920.3,532501.3,9164
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,c14a374e-3611-49d9-a6ef-b3c25da68f22,Annotation,,Follicle,Root object (Image),Polygon,11743.5,4435.1,11957.1,567.83
HDL137_Spleen_HxE_3_179941_normalized.ome.tif - normalized,6bce1af2-a34b-4e09-acf5-6ae18a4b7f4b,Annotation,,Follicle,Root object (Image),Polygon,8683,1800.3,54918.2,1608.8
